Kilometres,Body,Seats,Fuel type,Transmission,Model detail,location,item_url,is_import,enginesize,price,district,city
73997.0,"White, 5 door, Hatchback",5.0,Petrol,Automatic,Modulo Edition Eco Head Turner,"Manukau, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/honda/auction-2061786534.htm?rsqid=107e8d86b90447828a22f82611b7eb1c-001,,1330.0,6419.0, Auckland,Manukau
59553.0,"Brown, 5 door, Station Wagon",5.0,Petrol,Automatic,1.8 Sport Wagon Aerotour,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/toyota/auction-2047589407.htm?rsqid=d836209d01b24c87947792f1c6469ac9-001,"2 owners, Imported",,13500.0, Auckland,Auckland City
81000.0,"Blue, 5 door, Hatchback",5.0,Petrol,Automatic,"Newshape, camchain","North Shore, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/honda/auction-2058104590.htm?rsqid=69857f0cb5a748358a3844190428bded-001,,1300.0,5920.0, Auckland,North Shore
39220.0,"Red, 5 door, Hatchback",5.0,Petrol,Automatic,150X M PACK SPECIAL !!!,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/toyota/auction-2155610278.htm?rsqid=6670e72532ad4b67a3acc02edf5f6ff2-001,,1500.0,7500.0, Auckland,Auckland City
105900.0,"Red, 5 door, Hatchback",5.0,Petrol,Manual,MPS Mazdaspeed Turbo,"Dunedin, Otago, NZ",https://www.trademe.co.nz/motors/used-cars/mazda/auction-2048765634.htm?rsqid=55f53edf8b114ff79592b81e8b68cb4f-001,,2260.0,12999.0, Otago,Dunedin
62000.0,"Silver, RV/SUV",7.0,Petrol,Automatic,Limted 3.5L Awd,"North Shore, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/toyota/auction-2155568138.htm?rsqid=8a90278f8fac441d90603bb2ae9ba9cd-001,,3456.0,28990.0, Auckland,North Shore
160500.0,"Silver, 4 door, Sedan",5.0,Petrol,Tiptronic,VF SV6,"Manukau, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/holden/auction-2053595066.htm?rsqid=4e2e7c382e804f1f8dd3411c6504b47b-001,,3564.0,18995.0, Auckland,Manukau
999.0,"Chissana QWhite, Ute",5.0,Diesel,Automatic,X250d Progressive 4WD,"Manukau, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/mercedesbenz/auction-2055462388.htm?rsqid=684f9d9bc20941c2a91772ec0e913cfd-001,,2298.0,49990.0, Auckland,Manukau
42100.0,"Lavender, 5 door, Hatchback",5.0,Petrol,Automatic,1300cc low mileage,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/toyota/auction-2048992233.htm?rsqid=3b86f2fab0f34ca4a4fba9a8cafccb3c-001,,1300.0,6695.0, Auckland,Auckland City
51810.0,"White, 4 door, Sedan",5.0,Petrol,Automatic,VF SSV Redline,"Waitakere, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/holden/auction-2044755620.htm?rsqid=a8d59e681dbe42fdb0c00a02aaab53ef-001,,5962.0,36995.0, Auckland,Waitakere
2500.0,"BLACK, Hatchback",5.0,Petrol,Automatic,Gt Line 1.0L Turbo DCG,"Christchurch City, Canterbury, NZ",https://www.trademe.co.nz/motors/used-cars/kia/auction-2152261571.htm?rsqid=2cc80bba9bfc47909683872a3aa1edc2-001,,998.0,24990.0, Canterbury,Christchurch City
89555.0,"WHITE, Station Wagon",5.0,Petrol,Manual,GX 1.5L,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/toyota/auction-2155292888.htm?rsqid=826c7bf1999c4c58a3facb29397c004f-001,,1496.0,13450.0, Auckland,Auckland City
161260.0,"Blue, Sedan",5.0,Petrol,Automatic,Ba Xr6,"Mt. Maunganui, Bay of Plenty, NZ",https://www.trademe.co.nz/motors/used-cars/ford/auction-2154503364.htm?rsqid=72859354cc9649ea924a0243b084880b-001,"3 owners, NZ New",3984.0,6500.0, Bay of Plenty,Mt. Maunganui
36217.0,"Silver, 5 door, RV/SUV",5.0,Petrol,Automatic,"super low kms, very eco","Manukau, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/toyota/auction-2151921490.htm?rsqid=8505a6ba1dc84f049960c6be256f893b-001,,1500.0,8920.0, Auckland,Manukau
999999.0,"Red / Silver, 2 door, Coupe",,Petrol,Automatic,,"Dunedin, Otago, NZ",https://www.trademe.co.nz/motors/used-cars/ford/auction-2152460152.htm?rsqid=fd2aa374db104a03a346fe65449a1287-001,,,68000.0, Otago,Dunedin
106039.0,"White Orchid Pearl, RV/SUV",5.0,Petrol,Automatic,"Sport **NZ NEW** WELL MAINTAINED, TOWBAR, LEATHER","Hamilton, Waikato, NZ",https://www.trademe.co.nz/motors/used-cars/honda/auction-2155299423.htm?rsqid=826c7bf1999c4c58a3facb29397c004f-001,,2000.0,21990.0, Waikato,Hamilton
57500.0,"YELLOW, Sedan",5.0,Petrol,Automatic,SEDAN2.3 AUTO,"Whanganui, Whanganui, NZ",https://www.trademe.co.nz/motors/used-cars/mazda/auction-2060838591.htm?rsqid=17c7df6c078a45e0b73e2d785d80cad4-001,,2260.0,8995.0, Whanganui,Whanganui
52728.0,"Black, RV/SUV",5.0,Petrol,Automatic,Trend AWD,"Manukau, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/ford/auction-2054914458.htm?rsqid=1c4f1bb25067426f8c3fc7e3b4c78a9c-001,,2000.0,25995.0, Auckland,Manukau
123252.0,"Silver, 5 door, RV/SUV",7.0,Diesel,Automatic,7 LS 2.2D 2WD,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/holden/auction-2157427019.htm?rsqid=4de5e0d21dfe4fbb91b579825d5ebebc-001,,2231.0,18999.0, Auckland,Auckland City
41040.0,"Silver, 5 door, Sedan",5.0,Petrol,Automatic,2.0 New shape low ks,"Mt. Maunganui, Bay of Plenty, NZ",https://www.trademe.co.nz/motors/used-cars/nissan/auction-2060825487.htm?rsqid=17c7df6c078a45e0b73e2d785d80cad4-001,,2000.0,8420.0, Bay of Plenty,Mt. Maunganui
168000.0,"White, 5 door, Station Wagon",5.0,Petrol,Automatic,GT - Spec B - STi Package ,"Christchurch City, Canterbury, NZ",https://www.trademe.co.nz/motors/used-cars/subaru/auction-2154508861.htm?rsqid=72859354cc9649ea924a0243b084880b-001,"4 owners, Imported",1994.0,7750.0, Canterbury,Christchurch City
28300.0,"Black, 3 door, Coupe",,,Automatic,GTC GTC,"Matamata, Waikato, NZ",https://www.trademe.co.nz/motors/used-cars/holden/auction-2153126072.htm?rsqid=fd2aa374db104a03a346fe65449a1287-001,,1600.0,20995.0, Waikato,Matamata
92087.0,"White, 4 door, Ute",,Diesel,Automatic,XL Automatic,"Manukau, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/ford/auction-2156081593.htm?rsqid=c2e42849d2484b83ae86f28dd1213895-001,,3200.0,27990.0, Auckland,Manukau
107582.0,"Grey, Station Wagon",5.0,Petrol,Automatic,1.8 Tfsi,"North Shore, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/audi/auction-2151794066.htm?rsqid=8505a6ba1dc84f049960c6be256f893b-001,"1 owner, Imported",,12000.0, Auckland,North Shore
130500.0,"Silver, 4 door, Van",7.0,Petrol,Automatic,V350 Viano 3.2L 7 Seats,"Christchurch City, Canterbury, NZ",https://www.trademe.co.nz/motors/used-cars/mercedesbenz/auction-2044879592.htm?rsqid=a8d59e681dbe42fdb0c00a02aaab53ef-001,,3200.0,12990.0, Canterbury,Christchurch City
31500.0,"White, 3 door, Coupe",4.0,Petrol,Automatic,GT V8 5.0L Fastback 6sp Auto,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/ford/auction-2161345575.htm?rsqid=e62b3865dda94b5892d0405302ead3a5-001,,4951.0,61990.0, Auckland,Auckland City
87300.0,"Red, 2 door, Convertible",2.0,Petrol,Manual,Eunos Roadster,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/mazda/auction-2149091687.htm?rsqid=8c057464927c4232a5bb72a921771419-001,,1840.0,8790.0, Auckland,Auckland City
58214.0,"Red, 5 door, Hatchback",5.0,Petrol,Automatic,GSX 2.0L HATCH AUTO,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/mazda/auction-2052552214.htm?rsqid=b9596fc6f2f04887b3a2b58857bb500c-001,,1998.0,21999.0, Auckland,Auckland City
181304.0,"Silver, RV/SUV",5.0,Petrol,Automatic,Sport,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/land-rover/auction-2159730683.htm?rsqid=1626df020fb341bd892fe2e4ee09ec9c-001,"4 owners, Imported",4196.0,16999.0, Auckland,Auckland City
143000.0,"Black, 5 door, Hatchback",,Petrol,Automatic,SPORTBACK QUATTRO NZ NEW,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/audi/auction-2151054496.htm?rsqid=205c5e3ddf5f473982ed7781738b2188-001,,1984.0,18990.0, Auckland,Auckland City
104000.0,"Grey, RV/SUV",5.0,Diesel,Automatic,Tdv6 Vogue,"Christchurch City, Canterbury, NZ",https://www.trademe.co.nz/motors/used-cars/land-rover/auction-2152044122.htm?rsqid=8505a6ba1dc84f049960c6be256f893b-001,,2993.0,74000.0, Canterbury,Christchurch City
261299.0,"Silver Stone Mettalic, 4 door, Sedan",5.0,Petrol,Automatic,V6l,"Christchurch City, Canterbury, NZ",https://www.trademe.co.nz/motors/used-cars/honda/auction-2157577411.htm?rsqid=4de5e0d21dfe4fbb91b579825d5ebebc-001,,,3500.0, Canterbury,Christchurch City
79621.0,"White, 5 door, RV/SUV",7.0,Diesel,Automatic,VRX 2.3 Diesel 4WD,"Christchurch City, Canterbury, NZ",https://www.trademe.co.nz/motors/used-cars/mitsubishi/auction-2058397674.htm?rsqid=69857f0cb5a748358a3844190428bded-001,,2268.0,24950.0, Canterbury,Christchurch City
85236.0,"White, 5 door, Hatchback",5.0,Petrol,Automatic,"1.5L Camchian, very roomy","Christchurch City, Canterbury, NZ",https://www.trademe.co.nz/motors/used-cars/toyota/auction-2055185010.htm?rsqid=8075110b10834de9896226b20f4e638d-001,,1500.0,6490.0, Canterbury,Christchurch City
25302.0,"Light Green, 5 door, Hatchback",5.0,Petrol,Automatic,"1.3 low kms, very reliable","Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/toyota/auction-2150993036.htm?rsqid=205c5e3ddf5f473982ed7781738b2188-001,,1300.0,5420.0, Auckland,Auckland City
147935.0,"Black, 5 door, Hatchback",5.0,Petrol,Automatic,,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/ford/auction-2054208188.htm?rsqid=4e2e7c382e804f1f8dd3411c6504b47b-001,"2 owners, NZ New",1596.0,4250.0, Auckland,Auckland City
76000.0,"Black, Sedan",,Petrol,Automatic,2.0S i-VTEC AUTO FACELIFT MODEL,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/honda/auction-2158015078.htm?rsqid=4de5e0d21dfe4fbb91b579825d5ebebc-001,,1990.0,8490.0, Auckland,Auckland City
75467.0,"Blue, 5 door, Hatchback",5.0,Petrol,Automatic,"Facelift, low ks, nice colour","Manukau, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/nissan/auction-2049222420.htm?rsqid=b494b0f6d5724c3b8eef82dc8c66e2da-001,,1500.0,7420.0, Auckland,Manukau
40000.0,"Silver, 5 door, RV/SUV",5.0,Petrol,Automatic,Gsx,"North Shore, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/mazda/auction-2150386361.htm?rsqid=d4d05d3313324e4981ca29ca5ab98adc-001,"3 owners, NZ New",2488.0,24000.0, Auckland,North Shore
10300.0,"BLACK, Ute",5.0,Diesel,Automatic,GSX 4x4 3.2TD Double Cab Auto,"North Shore, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/mazda/auction-2046196455.htm?rsqid=3112c85950724cfdb153d1adf85f74e7-001,,3198.0,54990.0, Auckland,North Shore
1000.0,"Mineral Black, Ute",,Diesel,Automatic,HSV Midnight 2500 HD 6.6L Auto,"Hamilton, Waikato, NZ",https://www.trademe.co.nz/motors/used-cars/chevrolet/auction-2053576337.htm?rsqid=4e2e7c382e804f1f8dd3411c6504b47b-001,,6600.0,170990.0, Waikato,Hamilton
38850.0,"Silver, 5 door, Station Wagon",5.0,Petrol,Automatic,18RX,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/nissan/auction-2161339613.htm?rsqid=e62b3865dda94b5892d0405302ead3a5-001,,1800.0,5995.0, Auckland,Auckland City
78500.0,"Blue, Ute",5.0,Diesel,Automatic,Sports Sports 2L TD 4wd Auto,"North Shore, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/ssangyong/auction-2155567921.htm?rsqid=8a90278f8fac441d90603bb2ae9ba9cd-001,,1998.0,24000.0, Auckland,North Shore
13919.0,"Lunar Silver, RV/SUV",5.0,Petrol,Automatic,S NZ NEW,"Christchurch City, Canterbury, NZ",https://www.trademe.co.nz/motors/used-cars/honda/auction-2047771601.htm?rsqid=d836209d01b24c87947792f1c6469ac9-001,,1800.0,25950.0, Canterbury,Christchurch City
8000.0,"Black, 4 door, Sedan",5.0,Petrol,Automatic,C 63 S,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/mercedesbenz/auction-2060973161.htm?rsqid=c8fcaf3c472c48539f51827965642933-001,"1 owner, NZ New",,110000.0, Auckland,Auckland City
101030.0,"Silver, 2 door, Convertible",2.0,Petrol,Automatic,Slk 320,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/mercedesbenz/auction-2049020712.htm?rsqid=3b86f2fab0f34ca4a4fba9a8cafccb3c-001,"2 owners, Imported",,12800.0, Auckland,Auckland City
111814.0,"Red, 4 door, Sedan",5.0,Petrol,Automatic,SEDAN GSX 2.5 5AT,"Invercargill, Southland, NZ",https://www.trademe.co.nz/motors/used-cars/mazda/auction-2151785747.htm?rsqid=8505a6ba1dc84f049960c6be256f893b-001,,2488.0,11990.0, Southland,Invercargill
45200.0,"Metropolitan Grey, 5 door, Hatchback",5.0,Petrol,Automatic,"CLASSIC, 1.5L, NZ NEW","Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/mazda/auction-2147571751.htm?rsqid=107e8d86b90447828a22f82611b7eb1c-001,,1498.0,14990.0, Auckland,Auckland City
83000.0,"Electric Blue, 2 door, Coupe",4.0,Petrol,Automatic,350GT Coupe,"Christchurch City, Canterbury, NZ",https://www.trademe.co.nz/motors/used-cars/nissan/auction-2157059853.htm?rsqid=bb4583d405a84557a57c807c9efb6e19-001,,3498.0,9990.0, Canterbury,Christchurch City
118376.0,"Blue, 4 door, Sedan",5.0,Petrol,Automatic,Ltdc,"Christchurch City, Canterbury, NZ",https://www.trademe.co.nz/motors/used-cars/suzuki/auction-2159497267.htm?rsqid=9c9ec12ee28542bd8cbd6678b1c03991-001,"4 owners, NZ New",,11100.0, Canterbury,Christchurch City
68945.0,"Aluminium, Ute",,Diesel,Manual,XLT 2WD Manual,"Christchurch City, Canterbury, NZ",https://www.trademe.co.nz/motors/used-cars/ford/auction-2049178144.htm?rsqid=3b86f2fab0f34ca4a4fba9a8cafccb3c-001,,3198.0,38990.0, Canterbury,Christchurch City
134270.0,"White, Van",,Diesel,Manual,Chiller,"Christchurch City, Canterbury, NZ",https://www.trademe.co.nz/motors/used-cars/toyota/auction-2147846367.htm?rsqid=e40b2cffff62410a9559c877d7edf43f-001,"2 owners, Imported",2980.0,19000.0, Canterbury,Christchurch City
52681.0,"White, 5 door, Hatchback",5.0,Petrol,Automatic,"newshape, low ks, super tidy","Manukau, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/toyota/auction-2150992581.htm?rsqid=205c5e3ddf5f473982ed7781738b2188-001,,1500.0,13920.0, Auckland,Manukau
102014.0,"White, 5 door, RV/SUV",,Petrol,Automatic,"NICE COLOUR, AS NEW, SERVICED, 2.4L","Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/toyota/auction-2153945371.htm?rsqid=ddf2ec705c414acea9b50af25c5865fa-001,,2400.0,13990.0, Auckland,Auckland City
81720.0,"Silver, 4 door, Sedan",5.0,Petrol,Manual,5 speed,"Christchurch City, Canterbury, NZ",https://www.trademe.co.nz/motors/used-cars/mazda/auction-2149052516.htm?rsqid=8c057464927c4232a5bb72a921771419-001,,1500.0,7950.0, Canterbury,Christchurch City
70505.0,"Pearl White, 5 door, Station Wagon",7.0,Petrol,Automatic,Rider Autech,"Palmerston North, Manawatu, NZ",https://www.trademe.co.nz/motors/used-cars/nissan/auction-2049905133.htm?rsqid=b494b0f6d5724c3b8eef82dc8c66e2da-001,"1 owner, Imported",1990.0,6500.0, Manawatu,Palmerston North
68407.0,"Silver, 5 door, Hatchback",5.0,Petrol,Automatic,"Facelift, low ks, nice n tidy","Christchurch City, Canterbury, NZ",https://www.trademe.co.nz/motors/used-cars/toyota/auction-2150995064.htm?rsqid=205c5e3ddf5f473982ed7781738b2188-001,,1500.0,9420.0, Canterbury,Christchurch City
17000.0,"Floret Silver, 5 door, Station Wagon",5.0,Petrol,Automatic,Avant 2.0 TFSI 140kW S-line,"Hamilton, Waikato, NZ",https://www.trademe.co.nz/motors/used-cars/audi/auction-2053360897.htm?rsqid=b9596fc6f2f04887b3a2b58857bb500c-001,,1984.0,66990.0, Waikato,Hamilton
24200.0,"BLUE, Hatchback",5.0,Petrol,Automatic,GLX 1.8P Hatch Auto,"Hamilton, Waikato, NZ",https://www.trademe.co.nz/motors/used-cars/toyota/auction-2159572160.htm?rsqid=9c9ec12ee28542bd8cbd6678b1c03991-001,,1798.0,22990.0, Waikato,Hamilton
99266.0,"Blue, 5 door, Hatchback",5.0,Petrol,Automatic,"1.5 camchain, roomy hatch","Manukau, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/toyota/auction-2052281248.htm?rsqid=79c3459d62b64030ba7d2c189bbf4be5-001,,1500.0,5420.0, Auckland,Manukau
12900.0,"BLUE, Ute",5.0,Diesel,Automatic,SR5 TD DC 2.8DT 4WD Auto,"Morrinsville, Waikato, NZ",https://www.trademe.co.nz/motors/used-cars/toyota/auction-2061040575.htm?rsqid=c8fcaf3c472c48539f51827965642933-001,,2755.0,49990.0, Waikato,Morrinsville
36628.0,"Black, 5 door, RV/SUV",7.0,Petrol,Automatic,Ti,"""Hastings, Hawkes Bay, NZ""",https://www.trademe.co.nz/motors/used-cars/nissan/auction-2156705393.htm?rsqid=5944f9b07d994274bd160adcc32abd62-001,,3500.0,44990.0, Hawkes Bay,"""Hastings"
51000.0,"Grey, Sedan",,Petrol,Automatic,GTS-T TYPE M,"Christchurch City, Canterbury, NZ",https://www.trademe.co.nz/motors/used-cars/nissan/auction-2159982370.htm?rsqid=20b6018c3ea94170aa1e976e3d9cf8da-001,,2000.0,21990.0, Canterbury,Christchurch City
146073.0,"Silver, 4 door, Station Wagon",5.0,Diesel,Automatic,Wagon Crdi,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/hyundai/auction-2058959403.htm?rsqid=05cbfa53c672463aa78b4ea50b983640-001,"3 owners, NZ New",1685.0,13569.0, Auckland,Auckland City
172102.0,"Red, 4 door, Sedan",,Petrol,Automatic,1.8L,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/toyota/auction-2152238949.htm?rsqid=2cc80bba9bfc47909683872a3aa1edc2-001,,1794.0,5990.0, Auckland,Auckland City
23401.0,"WHITE, RV/SUV",5.0,Petrol,Automatic,GXL,"Tauranga, Bay of Plenty, NZ",https://www.trademe.co.nz/motors/used-cars/toyota/auction-2152206055.htm?rsqid=2cc80bba9bfc47909683872a3aa1edc2-001,,1986.0,32995.0, Bay of Plenty,Tauranga
60321.0,"White, 4 door, Ute",,Diesel,Manual,4X2 LS,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/holden/auction-2156869009.htm?rsqid=5944f9b07d994274bd160adcc32abd62-001,,2800.0,29995.0, Auckland,Auckland City
111080.0,"Silver, RV/SUV",5.0,Petrol,Automatic,Ti,"Manukau, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/nissan/auction-2156853568.htm?rsqid=5944f9b07d994274bd160adcc32abd62-001,"3 owners, NZ New",1998.0,12500.0, Auckland,Manukau
2535.0,"White , 2 door, Other",,Petrol,Automatic,350 CHEV,"Christchurch City, Canterbury, NZ",https://www.trademe.co.nz/motors/used-cars/gmc/auction-2061287244.htm?rsqid=107e8d86b90447828a22f82611b7eb1c-001,,,22999.0, Canterbury,Christchurch City
73285.0,"Blue, 4 door, Hatchback",5.0,Petrol,Automatic,STYLE C,"Manukau, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/mazda/auction-2046681297.htm?rsqid=6f4849456d034cf5839ffe876de81548-001,,1340.0,4790.0, Auckland,Manukau
93607.0,"White, 2 door, Ute",,Diesel,Manual,XL Singlecab,"Manukau, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/ford/auction-2045348077.htm?rsqid=3112c85950724cfdb153d1adf85f74e7-001,,2200.0,20490.0, Auckland,Manukau
70280.0,"Gray, 4 door, Sedan",5.0,Petrol,Automatic,NEW SHAPE Teana 250 XE NEW SHAPE,"Manukau, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/nissan/auction-2150605164.htm?rsqid=523afa8d8353483ea96b94c48dc53bea-001,,2500.0,7740.0, Auckland,Manukau
66480.0,"White, 4 door, Van",2.0,Petrol,Automatic,DX,"Manukau, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/mazda/auction-2061253204.htm?rsqid=c8fcaf3c472c48539f51827965642933-001,,1790.0,11490.0, Auckland,Manukau
999.0,"Glory Red, RV/SUV",5.0,Petrol,Automatic,"LT Turbo 2WD Auto 3 Years 100,000km Free Scheduled","Tauranga, Bay of Plenty, NZ",https://www.trademe.co.nz/motors/used-cars/holden/auction-2057695438.htm?rsqid=18e97208c68944a398bf6033e0e509b9-001,,2000.0,34990.0, Bay of Plenty,Tauranga
145000.0,"Silver, Ute",3.0,Diesel,Manual,S/C C/S,"Dunedin, Otago, NZ",https://www.trademe.co.nz/motors/used-cars/nissan/auction-2155758090.htm?rsqid=6670e72532ad4b67a3acc02edf5f6ff2-001,"2 owners, NZ New",2953.0,11995.0, Otago,Dunedin
47000.0,"Orange, 4 door, Hatchback",5.0,Petrol,Manual,Rs,"Tauranga, Bay of Plenty, NZ",https://www.trademe.co.nz/motors/used-cars/holden/auction-2051401214.htm?rsqid=79c3459d62b64030ba7d2c189bbf4be5-001,"4 owners, NZ New",1364.0,13500.0, Bay of Plenty,Tauranga
99354.0,"Black, 5 door, RV/SUV",5.0,Petrol,Automatic,2.0 4wd full leather camchain,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/nissan/auction-2061397341.htm?rsqid=107e8d86b90447828a22f82611b7eb1c-001,,2000.0,9420.0, Auckland,Auckland City
71768.0,"Silver, 5 door, Hatchback",5.0,Petrol,Automatic,1.5 Lower KM Half Leather Seats,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/nissan/auction-2055417395.htm?rsqid=684f9d9bc20941c2a91772ec0e913cfd-001,,1500.0,7990.0, Auckland,Auckland City
52716.0,"Silver, 5 door, Hatchback",5.0,Petrol,Automatic,FSI,"Christchurch City, Canterbury, NZ",https://www.trademe.co.nz/motors/used-cars/volkswagen/auction-2044647494.htm?rsqid=a8d59e681dbe42fdb0c00a02aaab53ef-001,,1590.0,7950.0, Canterbury,Christchurch City
999.0,"Red, RV/SUV",5.0,Petrol,Manual,JLX Manual,"Hamilton, Waikato, NZ",https://www.trademe.co.nz/motors/used-cars/suzuki/auction-2046228815.htm?rsqid=3112c85950724cfdb153d1adf85f74e7-001,,1600.0,27990.0, Waikato,Hamilton
136000.0,"Wildfire, Other",,Petrol,,,"North Shore, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/toyota/auction-2047771897.htm?rsqid=d836209d01b24c87947792f1c6469ac9-001,,2362.0,16999.0, Auckland,North Shore
27633.0,"Silver, 5 door, Hatchback",5.0,Petrol,Automatic,"latest shape, low ks","North Shore, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/toyota/auction-2149429302.htm?rsqid=2b3431a3cb554a2daf4abe6f3d0f561c-001,,1490.0,19990.0, Auckland,North Shore
247890.0,"Green, 5 door, Other",,Petrol,Manual,SSR V6 Limited,"North Shore, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/toyota/auction-2149410861.htm?rsqid=2b3431a3cb554a2daf4abe6f3d0f561c-001,"1 owner, Imported",,11500.0, Auckland,North Shore
86018.0,"Black, 4 door, Ute",4.0,Diesel,Automatic,LTZ 2.8D SPACE CAB 4WD AUTO,"Christchurch City, Canterbury, NZ",https://www.trademe.co.nz/motors/used-cars/holden/auction-2058397672.htm?rsqid=69857f0cb5a748358a3844190428bded-001,,2776.0,32950.0, Canterbury,Christchurch City
113699.0,"Silver, 5 door, Station Wagon",7.0,Petrol,Tiptronic,2.0,"North Shore, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/volkswagen/auction-2156894030.htm?rsqid=5944f9b07d994274bd160adcc32abd62-001,"1 owner, Imported",1980.0,6500.0, Auckland,North Shore
71103.0,"Silver, 5 door, Sedan",5.0,Petrol,Automatic,"Facelift, camchain, black trim","Manukau, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/nissan/auction-2155844533.htm?rsqid=c2e42849d2484b83ae86f28dd1213895-001,,1500.0,6920.0, Auckland,Manukau
202000.0,"Silver, 4 door, Sedan",5.0,Petrol,,Sport,"Akaroa, Canterbury, NZ",https://www.trademe.co.nz/motors/used-cars/bmw/auction-2151441746.htm?rsqid=205c5e3ddf5f473982ed7781738b2188-001,"2 owners, Imported",2170.0,4000.0, Canterbury,Akaroa
16300.0,"Nitrate Siler, 5 door, RV/SUV",,Petrol,Automatic,LTZ,"Hamilton, Waikato, NZ",https://www.trademe.co.nz/motors/used-cars/holden/auction-2150987306.htm?rsqid=569f0ad5f26a4e0780fa50b0a3689809-001,,1364.0,25990.0, Waikato,Hamilton
121000.0,"White, Station Wagon",5.0,Petrol,Automatic,Cd,"North Shore, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/holden/auction-2149523039.htm?rsqid=d4d05d3313324e4981ca29ca5ab98adc-001,"4 owners, NZ New",1796.0,8500.0, Auckland,North Shore
999.0,"SILVER, RV/SUV",7.0,Diesel,Automatic,Ltd 2.2Dt/4Wd/8At,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/kia/auction-2148346609.htm?rsqid=dfcacf56cbf54a1da46ab9fd1b25b143-001,,2199.0,49990.0, Auckland,Auckland City
94582.0,"White, 5 door, RV/SUV",7.0,Diesel,Automatic,Limited,"Hibiscus Coast, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/chrysler/auction-2154400421.htm?rsqid=ddf2ec705c414acea9b50af25c5865fa-001,"3 owners, NZ New",2768.0,22000.0, Auckland,Hibiscus Coast
189230.0,"Silver , 4 door, Hatchback",5.0,Petrol,Automatic,Corolla ,"Christchurch City, Canterbury, NZ",https://www.trademe.co.nz/motors/used-cars/toyota/auction-2155664043.htm?rsqid=6670e72532ad4b67a3acc02edf5f6ff2-001,"1 owner, Imported",1496.0,4599.0, Canterbury,Christchurch City
